,cafe_name,review,rating
0,서동진의커피랩 본점,"170827 서동진의 커피랩저녁식사 후, 사치스럽게 입가심으로 서동진의 커피랩에서 케냐AA 핸드드립, 케냐 아메리카노와 딸기쥬스를 마시면서, 지우는 토이몽 보여주고 아내와 나는 커피를 음미하면서 역시 드립이 맛있구나 하며 맛 평가중! ㅋㅋ",4
0,서동진의커피랩 본점,,4
0,서동진의커피랩 본점,,5
0,스타벅스 수원연무DT점,제가 방문 했을 때 여직원분이 상당히 친절했고 서비스 어투 억양이 완벽한 직원이 있었습니다 그 날 진상 손님이 온 것을 바로 앞에서 목격했는데 대처도 아주 잘 하였습니다 진상은 자신이 진상인걸 알까요? 60대후반70대 보이는 부부인데 남편이 마스크를 안써서 “마스크 착용 후 매장이용 해주세요.” 라고 직원이 말하니 “마스크를 쓴다고 코로나가 안걸리는게 아니다.”라고 …. 신경질적인 태도로 말함감염병예방법에 따라 실내에서는 마스크 착용이 의무인데 비매너적인 행동을 하면서 유식한 척 하는 꼰대… 마감시간 10시가 되어도 안나가고 앉아 있더군요 손주뻘 직원한테 핏대세우면서 적반하장격으로 마스크도 안쓰고 피해주는 영감과 그 부인 가히 부창부수답게 부인도 비매너 부끄러운줄 아슈,5
0,스타벅스 수원연무DT점,커피 맛있음,5
0,스타벅스 수원연무DT점,매장안에 공간이 넓어서 좋음주차공간 부족할수잇으니 주의하세요!,5
0,스타벅스 수원연무DT점,,2
0,스타벅스 수원연무DT점,2층은 스터디충들이 점령하다 싶이해서 맘놓고 토킹하긴 다소불편하고 1층만 불편함없는 대화가가능함시설은 스타벅스답게 넓고 깔끔하지만 드라이브스루외엔 딱히 큰메리트는 없음그냥 우만주공4거리에도 스벅이 생긴점에서 별점드림,3
0,스타벅스 수원연무DT점,,4
0,스타벅스 수원연무DT점,스타벅스는 드라이브 스루인 곳이 여러모로 좋아서 찾아간다.,5
0,스타벅스 수원연무DT점,,5
0,스타벅스 수원연무DT점,깨끗하고 친절합니다. 여기 별점 낮은 이유를 모르겠네요  저 이 쪽에서 30년 넘게 살고 있습니다.,5
0,스타벅스 수원연무DT점,항상 주차 할 곳이 없음. 제일 중요⭐️,2
0,스타벅스 수원연무DT점,짱무동이라 어쩔수 없다.주차공간 적음.직원들 대화하는거는 ㄱㅊ.,3
0,스타벅스 수원연무DT점,진짜 별로.. 남자직원들이 여자 직원분들 무시하고.. 인사 소리만 너무 큼...... 같이 온 사람이랑 이야기 나누기도 힘듬 ㅡㅡ 시끄럽단 소리입니다..,1
0,스타벅스 수원연무DT점,다른분 리뷰에서도 말하듯 타 매장에 비해 서비스 떨어집니다. 직원들이 그냥 시장바닥 사람들이랑 비교하기도 미안한 수준입니다. 녹차프라푸치노 두유로 바꿔서 주문했는데 우유로 잘못 만들어놓고 그냥 주더군요. 자기들끼리 속삭여서 안들렸다고 생각했나본데 A직원이 두유로 했어? (우유로 한거 같은데?) 이런 뉘앙스로 물어보며 확인하는데 만든 직원이 두유로 했어~ 이러더군요. 집에 와서 마셔보고 아 만든 직원이 다시만들기 귀찮아서 그냥 두유로 했다고 거짓말했구나 하고 그때 깨달았네요ㅋㅋ 다시 가기가 그래서 그냥 먹었는데 복통을 얻었습니다... 원래 우유를 못먹거든요. 스벅 직원교육 수준 많이 떨어졌네요. 음료한잔 값도 만만찮은데ㅋㅋ 집주변에 스벅 생겼다고 좋아했는데 이 이후로 안갑니다.,1
0,스타벅스 수원연무DT점,가까운데 생겨서 너무 좋아요.,5
0,스타벅스 수원연무DT점,오픈이고 정신없는데 다들 친절하고 좋아요!,5
0,스타벅스 수원천천점,,3
0,스타벅스 수원천천점,주차안됨.  하. . . . .,3
0,스타벅스 수원천천점,,5
0,스타벅스 수원천천점,,5
0,스타벅스 수원천천점,일하는 분들이 친절해서 좋음,5
0,스타벅스 수원천천점,파트너분들이 친절하시고 집앞에 위치하고있어서 단골이에요^^음료도 맛있는데 특히 피치레몬블랜디드가 최애 메뉴에요!!!,5
0,스타벅스 수원천천점,,3
0,스타벅스 수원천천점,작업하기 좋으나 사람이 좀 붐빔,4
0,스타벅스 수원천천점,,5
0,스타벅스 수원천천점,화장실깨끗합니당,5
0,스타벅스 수원천천점,매장방문 주문해서 포장하여 집에왔는데 상품이 2개누락..전화해서 조치해달라고 접수했는데 1시간 넘게 아무런 조치가 없어 2번째 다시 전화걸음.. 이번엔 얼마나 기다려야하는지 답답하네요..,1
0,스타벅스 수원천천점,직원들이 힘들어서인지 교육 부족인건지.. 대체로 친절하지 않아요. 서비스업이 쉬운일은 아니지만 그렇다고 본인 기분을 그대로 나타내는것은 아니라고 생각해요. 괜히 기분이 나빠지는 하루네요. 책임의식들이 없어요.,1
0,스타벅스 수원천천점,친절해서 아주 기분이 좋아져요~,5
0,스타벅스 수원천천점,,4
0,스타벅스 수원천천점,기분 좋게 들린 곳인데 한 분 덕분에 기분 나쁘게 나왔습니다. 다들 정말 친절하신데 캐셔 보시는 분 왜이렇게 비꼬듯이 말하세요ㅠ 하루가 어땠는지 모르겠지만 본인 불편하고 짜증나는 걸 손님한테 풀지 마세요,2
0,스타벅스 수원천천점,여알바 불친절..  손님을 혼냄,1
0,스타벅스 수원천천점,사람이 왕 많구 국내에서 제일 소란스러운 스타벅스!,3
0,스타벅스 수원천천점,"너무 일찍 마감하고, 사람들이 많아서 좀 시끄럽고 어수선한 분위기에요ㅠ",3
0,스타벅스 수원천천점,,1
0,스타벅스 수원천천점,직원분들 진짜 친절해요!,5
0,스타벅스 수원천천점,"직원분들도 친절하시고 매장도 깨끗해서 좋아요! 금요일에는 사람이 많네요ㅜㅜ 사람이 많지만 음료는 빨리 나와서 좋았어요! 저는 초콜릿 크림칩 프라푸치노랑 초콜릿 페스티벌 케익, 화이트 딸기 체커스 케익 먹었어요. 음료는 별로 안 달아서 다음엔 다른거 시켜야겟어요ㅜㅜ 그리고 초콜릿 페스티벌 케이크가 진짜 맛있어요! 초코가 진하고 꾸덕꾸덕해서 너무 맛있게 먹었어요!!",5
0,스타벅스 수원천천점,매장이 바쁘기는 하지만 ㅠ 포장 메뉴만 주문했는데 20분 기다리네요...,2
0,스타벅스 수원천천점,신랑이랑 항상 오는곳!!직원분들 친절하고 좋아요~단 화장실에 밖에 있어서 좀 그래요 주차장 없어서 좀 그래요,4
0,스타벅스 수원천천점,,4
0,스타벅스 수원천천점,화장실이 참 더러워요. 다시는 안가고싶은,1
0,스타벅스 수원천천점,음료 만드시는데 너무 오래 걸려요;;;,1
0,스타벅스 수원천천점,저번 주 개장했다. 1층만 있는 점이 결정적으로 아쉽다. 스터디와 대화 분위기가 뒤엉켜스터디 느낌이 죽는다.스터디 좌석도 다른 곳에 비해 부족하다.,3
0,스타벅스 수원천천점,다 좋은데 매장이 작아요ㅜ,4
0,스타벅스 수원성균관대점,,3
0,스타벅스 수원성균관대점,1층은 작아서 거의 없다고 보면 되고 2층엔 항상 자리가 없는 곳...그래도 스벅은 언제나 이용하기 편리함,4
0,스타벅스 수원성균관대점,"인기가 많아서 자리가 없는 경우가 많은 것 같아요.그래도 음료 맛있고 화장실도 깨끗, 위치도 좋아서 자주 방문합니다.",5
0,스타벅스 수원성균관대점,매장넓고 리모델링 되어있어요.,5
0,스타벅스 수원성균관대점,한적한 시간대에 1층에는 손님 아무도 없는데 들어오고 나갈때 본척도 안하고 아무말도 안하고 지들끼리 떠들기 바쁨 매니저가 없었던건지 관리가 안되네요 직원들 교육좀 제대로 했으면,1
0,스타벅스 수원성균관대점,자리가없을때가많아요 정말사람많음파트너분들 전부 친절하신것 같아요,5
0,스타벅스 수원성균관대점,공부하기 좋군,4
0,스타벅스 수원성균관대점,사람 너무많음좀 다른곳좀 가!!!,4
0,스타벅스 수원성균관대점,공부하기 좋음. 그치만 자리가 안나고 콘센트가 매우 희소하다.일찍가야 명당 차지..하지만 여기 일대에서 공부하긴 최고의 카페.파트너분들 고생이 많으십니다.,5
0,스타벅스 수원성균관대점,친절.  빠름. 근데 자리가 안남,5
0,스타벅스 수원성균관대점,리모델링해서 좌석도 좋아지고 더 도서관 같아졌어요 ㅋㅋㅋㅋ 좋네요 ㅎ,5
0,스타벅스 수원성균관대점,사람들이 진짜 너어어어어어어어어어어어어어무 많아서 자리가 잘 안나요. 공부하는 사람도 많긴 한데 떠드는 사람도 많아서 시끄러워요,2
0,스타벅스 수원성균관대점,,5
0,스타벅스 수원성균관대점,환기가 너무 안되서 답답함. 다른 매장처럼 깨끗한 느낌이 안듬,2
0,스타벅스 수원성균관대점,,4
0,스타벅스 수원성균관대점,,3
0,스타벅스 수원성균관대점,파트너가 친절해요~,5
0,스타벅스 수원성균관대점,아침에 가면 얼굴을 알아보고 인사해줘서 참 좋아요,4
0,스타벅스 수원성균관대점,"까페에서 업무, 스터디 하는 입장에서 써봅니다. 2층의 연속된 책상 일렬을 보면 '우와'하지만 막상 스터니나 업무하기에 그 일렬 주변의 테이블 담화 소리가 커요. 그리고 일자 책상에 스터디하려고 앉으면 다른 분들도 바로 맞은 편이나 옆자리까지 앉으시는 상황이 생겨 좌석 주변이 좁아져요. 그래서 개인적으로는 스터디하기에 좀 어정쩡한 느낌입니다. 까페에서 얘기하시는 분께는 괜찮은 곳인지 모르겠네요.",3
0,스타벅스 수원성균관대점,,3
0,라잌댓,알바인지 사장인지 입은 없고 손만 있나봐요ㅋㅋ 뭐 물어보면 손가락으로 대답하네요^^,1
0,라잌댓,"둘이서 샐러드(+음료) 먹는데 1인1음료 강요하시더군요. 1인1음료 이해못하는건 아닌데 일요일 약간 늦은 오후, 손님 한 테이블도 없는 썰렁한 카페에서 굳이 그럴꺼까지...알바라서 그랬는지 모르지만..",1
0,라잌댓,음식이 늦게나오면 늦게나온다 미리공지를해주던지 바쁘면 사람을더써야겟네요. 만들어져있는케이크 두개랑 음료두개시키는데 20분넘게걸리네요...,1
0,라잌댓,케이크 맛집!!음료는 조금 보완이 필요할 것 같아요..좀 밍밍했어요..ㅠ,4
0,라잌댓,예쁘고 맛잇고 다 좋은데 점심몰릴때 가면 진짜 늦당 어플주문+매장주문 혼자 하느라 그런듯 걍 배민 포장해서 가져가는게 젤빠룸 매장에서 기다리면 속터짐쓰 흑흑,5
0,라잌댓,"바쁘면 알바를 더 쓰셔야할 것 같아요.. 주문 완료하고 20분을 기다려도 안 주셔서, 카운터에 가서 그냥 테이크아웃으로 해달라고 했어요. 카운터 서서 보니, 배달 음료 준비하느라 제 음료는 그제야 만들고 있었고.. 브라우니는 냉장고에서 안 꺼냈셨겠거니 해서 환불해 달라고 하니, 뒤를 돌아보시더라구요.. 브라우니가 접시에 이미 올려진 상태로.. 상온에 얼마나 있었던 걸까요..???미안해하는 것 같은 표정이었으나, 사과는 받지 못했고, 20분을 버리고 온 기분이었어요..",1
0,라잌댓,"배달로 시켜먹다가 홀에 방문했는데 직원분 말투가 퉁명스러워서 좀 그랬어요바빠서 정신없음 + 직원분들끼리 떠드는 소리가 손님들 소리보다 큼그래서 그런지 코코넛 커피로 주문했는데 딸기로 나왔지만 그냥 먹었습니다., 맛은 있어요",3
0,라잌댓,"바쁜건 이해하는데아르바이트 분이 신용카드를 계산대에 던져서줌단발 사장님이 계산해주셨을때는이런일이 절 대 없었는데,단골로서 참 아쉬운 서비스질임",2
0,라잌댓,쾌적하고 의자가 편해서 좋아요. 커피맛은 되게 바디감있고 스모크한 향 많이나고 산미는 전혀 없어요. 신맛안나고 향 진한 커피 좋아하시는 분들 추천합니다ㅎㅎ,5
0,라잌댓,,5
0,라잌댓,디저트맛집 라잌댓최고!,5
0,라잌댓,사장님 친절하시구 빵 쫀맛음료도 다 개성있게 마싯어요코코넛 종류 추천,5
0,라잌댓,크로플 가성비 맛집임 커피는 호불호 좀 갈릴듯하지만 좋습니다 4.5점,4
0,라잌댓,한적하고 인테리어도 무난함. 파블로바는 머랭에 비린맛은 없지만 달아서 먹을수록 물림.,3
0,라잌댓,진짜 여기 디저트 최고에요~!!!인절미 크로플이랑 단호박 브라우니 먹었는데 너무 맛있었어요 거기있는 디저트 다 먹어보고 싶어요,5
0,라잌댓,,5
0,라잌댓,,5
0,라잌댓,음료가 정말 맛있었고 색다른 디저트도 정말 좋았어요 ㅎㅎ디저트에 있었던 과일이 정말 신선했어요,5
0,라잌댓,스콘NO,3
0,라잌댓,커피도 맛있고 디저트도 완젼 맛있어요!!,5
0,루비노커피,요즘같이 코로나로 걱정될 때 넓고 테이블 간격도 멀어서 걱정이 덜되요. 항상 깨끗한거 보면 청소도 열심히 하시는 듯. 메뉴도 맛있어요,5
0,루비노커피,친절하시고 좋아요ㅎㅎ,5
0,루비노커피,아메리카노는 보통 바스크치즈케익은 별로였지만 수제말차쿠키는 맛있네요,3
0,루비노커피,조용하고 넘 좋네요,5
0,루비노커피,멋진실래분위기와2층3층의분리된 휴식공간맛있는커피와수제디저트,5
0,루비노커피,로얄밀크티(테이크아웃) : 맛있다. 나에겐 조금 달다. 다음엔 좀 덜 달게 부탁드리거나 무설탕을 마셔봐야겠다.플렛화이트(테이크아웃) : 쓰다. 우유는 고소하다. 다음엔 덜 쓰게 부탁드려야겠다.쿠키 : 너무너무 맛있다. 대량 주문은 전날에 미리 전화하자.,5
0,루비노커피,"공간 여유롭고 커피 맛있고, 디저트 다양한.그러면서 가격도 비싸지 않아서 좋아요  ~",4
0,루비노커피,공간이 여유롭고 커피가 맛있음,5
0,그남자브런치,가성비는 좀 떨어지지만 무난하게 한끼 해결하기 좋음,4
0,그남자브런치,"햄버거 샌드위치 편의점이나 프렌차이즈 매장에서 쉽게 접할 수 있지만, 깨끗한 재료에 푸짐한 양까지 잊을만하면 또가게 되는 그런 매장입니다.근처 학원가 원어민 선생님들도 아침에 종종 보이더라구요 사장님 영어실력까지!! 나중에 물어보니 캐나다서 요리일 하셨다고 하더라구요 그래서 더 이국적인 맛이?바쁘지 않는 시간에 시키면 배달도 직접 해주시더라구요 잘먹었습니다!",5
0,그남자브런치,"동네에 브런치카페가~~^^평도좋아 기대를 넘 했나부다..샌드위치..이건 집에서 막해먹는 성의없는 그런맛~ 오늘의 브런치..작은 닭가슴살 2개, 샐러드가 별거없고,소스도 쏘쏘..옆테이블에 세분의 여자분이 오셨는댕의자끄는 소리에 깜짝놀랬다..나중에 보니 남긴게 하나도 없었다..맛은 기냥이였지만, 양도 참 적다남자분들은  넘 적어서 세가지는 시켜야될듯식사하고, 옆 골목 슈퍼에 들렸는댕 10분만에전화와서 계산도 못하고 뛰어가서 죄송하다했지만, 남자사장님  인상쓰시며 어디왓냐 하신다~~방금 식사했자나요~~참나,그래도인상쓰신다.다신 가고싶지않다",3
0,그남자브런치,오늘의브런치 먹어봤는데 괜찮았어요,5
0,그남자브런치,나중에 유명해지면 자리 찾기 힘들어서 아쉬울거 같네요 ㅋㅋㅋㅋㅋㅋ 베이컨 토마토에 베이컨이 많아서 좋았고 수비드도 부드러운 식감이어서 좋았아요. 일반적인 프렌차이즈랑은 다른 수제 특유의 느낌이 나서 좋네요 ㅎㅎ. 가격으론 상상하기 힘든 가성빈거 같네요. 저렴한 가격에 시간이랑 공간 누리고 갑니다~~!!,5
0,그남자브런치,사장님 혼자 주방에 계셔서 서빙이 조금 느리긴 하지만 맛은 최고입니다. 바쁘신 와중에도 손님 응대도 정말 친절하시고 깨끗한 주방이 다 보여서 좋아요.,4
0,그남자브런치,맛도 좋은데 양도 든든해요. 심지어 가격까지도! 패스트푸드와 비교하시면 안되요~ 수제버거 수제샌드위치입니다. 수제에 이 가격을 찾기가 힘들거든요.,5
0,스타벅스 수원종합운동장점,휘핑굿 친절하세요 테이블정리는 안되서 아쉽지만요,5
0,스타벅스 수원종합운동장점,커피맛이 진심 맛없음...,1
0,스타벅스 수원종합운동장점,화요일 오후쯤에 갔었는데 친절하십니다 굿굿,5
0,스타벅스 수원종합운동장점,위팍 바로 앞에 있어서 야구 기다리면서 있기 좋아요^^,5
0,스타벅스 수원종합운동장점,,4
0,스타벅스 수원종합운동장점,엄청 친절하세요~~,5
0,스타벅스 수원종합운동장점,스벅은 언제나 환영이야!,5
0,스타벅스 수원종합운동장점,기왕 생기는거 리저브로 열지ㅠ,5
0,스타벅스 수원종합운동장점,깔끔하고 좋아요,5
0,카페롤랑,당근케잌 맛집,5
0,카페롤랑,,5
0,카페롤랑,라떼랑 케이크도 맛있고 화장실도 깨끗하고 좋아용,5
0,카페롤랑,당근케익 짱!!,5
0,카페롤랑,흑임자갸또 맛있어요. 그런데 친절하진 않은 것 같아요,4
0,카페롤랑,초코케이크good 스쿱쿠키goooood 음료는 평타,4
0,카페롤랑,,4
0,카페롤랑,맛은 괜찮은데 서비스는 별로...,3
0,카페롤랑,,3
0,카페롤랑,"샌드위치,쿠키,음료,케익 이모든게 다 JMT",5
0,카페롤랑,,3
0,카페롤랑,당근케익 짱 맛있고 친절 하시네요,5
0,마음이음,"셀 수 없이 방문했던 곳!! 마며든 후에는 항상 머릿속 어딘가에 맴임이 박혀있어요... 사장님들께서 엄청 친절하시고 따뜻하셔서, 모든 메뉴가 맛있어서 계속 찾게되는 곳이에요 :-)",5
0,마음이음,"너무맛있어용 ,, 저희동네에 2호점 내주세요,,,, 진짜진짜 개인카페 중에 만족스러운 곳 최근에 처음이에요 !!!!!!!!!!!",5
0,마음이음,"밀크티는 찐한 향이 너무 좋았고 쑥휘낭시에는 쑥향이 찐해서 좋았어요! 하지만 겉빠속촉은 아니예용에타는 데워주시는건 아니라 그런가 쏘쏘했어요,, 볼과자같은거는 달달고소짭짤한게 맛있게 먹었어요! 아인슈페너는 짭짤달달한데 쪼온득한 크림이예요전체적으로 디저트든 음료든 맛있는곳 같아요:-)다음에 또 갈 기회가 생기면 안먹어본거 다 먹어볼꺼예용 히히,,",5
0,마음이음,항상 너무 친절하시고 커피 디저트 다 너무너무 맛있어요 .. 마세권이라 너무 행복합니다 .. ♡,5
0,마음이음,이동네 첨인데 아는 커피점이 없어 리뷰보고 들른 샵간만에 말차샷라떼ㅡ 맛있게 마셨어요. 테이크 잔위의 손글씨도 감성이 묻은게 좋네요^^,5
0,마음이음,음~좋은 원두를 쓰시네요.아메리카노 시켰는데  아주 흡족하게 잘 마셨습니다.번창하세요~^^,5
0,마음이음,아무거나 도전해도 다 맛있음 그냥 미쳤슴,5
0,마음이음,매장이 귀여워요!,5
0,마음이음,근처에서 점심먹고 우연히 간 까페인데 베이커리.커피 모두 다 맛있고 사장님 부부도 무지 친절하셨어요~아기자기한 소품들부터 음료.식기 등 모두 정성이 느껴지는 까페. 합정.상수이 느낌 물씬나네요~집에서 멀지 않아서 자주 방문할거 같아요~,5
0,마음이음,음료며 베이커리며 다 맛있어요 하나부터 열까지 정성으로 운영하고 계신다는 게 느껴져요 ㅠㅠ필터커피 내려주시기 전에 그라인딩한 원두 향 맡게 해주는 것 너무 좋았습니다 !!,5
0,마음이음,밀크티..최고..♡♡,5
0,마음이음,진짜 맛있습고 사장님이 너무 친절하세요. 마음이 편안해지는 공간이에요.,5
0,마음이음,디저트와 커피 모두 좋아요♡,5
0,마음이음,젊은 사장님 서비스 쵝오,5
0,마음이음,멋져요,5
0,카페일구오삼,,3
0,카페일구오삼,가게 안에 이런 공간 너무 좋아요조용하고 차분한 분위기 좋은 카페예요,5
0,카페일구오삼,옛날분위기가 느껴져서 정겹고 좋네요 요즘같은 날씨에 야외에 앉아서 즐길수 있어서 좋았어요^^,5
0,카페일구오삼,가격두 저렴하구 카페 분위기도 너무 좋아요.야외도 분위기있고 데이트 코스도 좋습니다.,5
0,카페일구오삼,카페 너무 좋아요~~^^꽃들도 넘 화사하고 옛 구옥을 리모델링해서 특색있고 이쁘네요~~커피도 맛나요^^,5
0,카페일구오삼,쉬어가기 좋은곳!여기 근방의 카페중에 좋은편,5
0,카페일구오삼,"1953년에 지은 한옥을 개조해 카페로 만들었대요! 가까워서 자주 갔는데 저는 개인적으로 따뜻한 라떼랑 에이드 (백향과, 레몬, 자몽 모두) 종류 추천합니다~",5
0,카페일구오삼,옛 한옥의 느낌 그대로 살려 정감있고 편안함을 주는 카페입니다. 대추차와 백향과쥬스가  특히 맛있네요.,5
0,카페일구오삼,인테리어가 조금 아쉬워요 인스타감성 따라가려다 실패한 라이브카페처럼 조잡한 느낌,3
0,카페일구오삼,,1
0,카페일구오삼,완전 별로네요 인테리어에만 신경쓰시고 손님한테는 신경질적이시네요와이파이 비번때문에 사진찍는거 보고 오시더니 콘센트 사용 안된다고 퉁명스럽게 말하시더라구요(어쩔) 기분나빠서 몇분 있다가 나왔어요,1
0,카페일구오삼,Very nice atmosphere with a beautiful flower terrace. They have nice snacks. It would deserve to have a better choice of coffee (hand-drip) to be perfect.,4
0,카페일구오삼,분위기 짱!!,5
0,카페일구오삼,생각했던 고즈넉한 분위기는 아니지만 좋아요~엄청 친절하십니다 ㅎㅎ,4
0,카페일구오삼,조용하고 분위기 너무 좋아요,5
0,카페일구오삼,굿,5
0,카페일구오삼,익선동같은 느낌율전러들이 정말로 잘 모르는곳,5
0,카페일구오삼,메뉴가짓수 가격대 적당하고 내부분위기 아늑하고 사장님 잘생기시고 목소리 좋고 화창한날 바깥자리도 좋고 밤엔 분위기 있고 화장실도 좋은 카페!,5
0,카페일구오삼,그냥저냥깔끔무난,3
0,커피빈 수원송죽DT점,수행평가 채점할 때 개꿀인 곳,5
0,커피빈 수원송죽DT점,서울 살지만 차 끌고 오기 좋음ㅋㅋ사람도 많은데 자리가 워낙 많으니 좋네요..,5
0,커피빈 수원송죽DT점,3층은 스카 분위기라 공부하기 좋고 1층은 2층은 조금 시끄러워서 적당히 떠들기 좋음이것도 못 버티겠으면 걍 스카를 가셈 맨 아래에서 불평하시는 분 ㅋㅋ,5
