,cafe_name,review,rating
0,카페디아즈,이쁘긴한데 청소가 잘안되는거같아요테이블닦아주고 가셨는데 행주가 제대로 안빨린건지 꼬린내가 많이나서ㅠㅠ 결국 자리 바꿨어요ㅠㅠ,3
0,카페디아즈,,5
0,카페디아즈,분위기 좋고 괜찮네요 단 혼자 가는건 비추입니다 ㅎㅎ 2인석을 넘어서는 자리밖에 없음,4
0,카페디아즈,여긴 매번 와도 좋음,5
0,카페디아즈,루프탑 분위기 너무 좋구 디저트 음료 모두 맛있었어요♡ 홀도 넓어서 답답하지 않구 시원시원한 느낌이었어요. 여름에 오면 캠핑느낌날듯ㅎㅎ,5
0,카페디아즈,루프탑도 좋고 디저트도 이쁘고 맛있어요♡,5
0,카페디아즈,분위기 진짜 예쁘고 케이크가 너무 맛있어요~!!!,5
0,카페디아즈,케잌도 맛있고 카페 넓어서 좋아요~ 자리도 공간도 넓구 커피도 맛있네요,5
0,카페디아즈,매장 분위기도 넘 좋고 널찍해요 커피랑 딸기 케이쿠 조합 훌륭했구요~~,5
0,카페디아즈,딸기케이크 너무 맛있어요! 루프탑 카페라 인스타 감성도 낭낭해서 최고!!ㅎㅎ,5
0,카페디아즈,받자마자 허겁지겁먹느라 이 사진뿐이지만.. 충격적으로 맛있어요ㅜ..특히 자몽케이크가 색다른(?) 맛이더라구요! 진짜 개 존마탱!!!!!!!다른 곳에서 흔히 찾아볼 수 없는 맛이었어요ㅜㅜ 카페리뷰는 잘 안쓰는데 정말 맛있어서 이렇게 남ㄱㅕ요..!! 직원분들도 친절하시고..!!! 사장님 적게 일하시고 많이버세요..ㅜㅜㅜ 다음에 또 방문하겠습니다!!,5
0,카페디아즈,지나가다 눈에 띄어 몇번 왔던 카페인데 쉬는날 혼카페 했어요! 케이크 역시나 맛있어 믿고먹습니다  카페도 넓어서 쾌적하게 편히 다녀갑니다~,5
0,카페디아즈,우연히 루프탑이 이뻐보여서 들렸던 곳이였는데 케이크가 너무 맛있어서 이번에 갔을땐 크로플이 너무 맛있어보여서 먹었는데 역시 믿고가는!!믿고 먹는 카페~다음에 또 오겠습니다^^,5
0,카페디아즈,항상 맛있게 먹고있어요~ 우유크림이라 고소하고 너무 맛있네요ㅎㅎ,5
0,카페디아즈,커피도 맛있고 케이크도 넘 예뻐용!! 루프탑이라 분위기도 최고~ 또 방문할게요 ^^,5
0,카페디아즈,저녁에 해질때 들렀더니 야경이 넘 좋았어요. 비와서 테라스는 이용하지 못했지만 멋지더라고요. 딸기 케이크 도 굳입니다,5
0,카페디아즈,케이크 진짜 맛있네요~~ 딸기도 신선하고 생크림도 너무 달지 않아서 제 입맛에 딱이었어요!!,5
0,카페디아즈,생딸기 가득해요.   케이크속에도 딸기가 넘쳐나고 입에서 살살녹네요~  크림도 맛나요!   생딸기우유도 맛있음.  매일먹고싶네용,5
0,카페디아즈,우앙 케이크넘 맛나구요 카페분위기도 짱 이뻐요 데이트할 때들르기딱,5
0,카페디아즈,"케이크 크림이 담백하고 진해서 정말 맛있어요싱싱한 딸기가 듬뿍들어간 우유도 좋고, 커피 원두도 좋아요.무엇보다 루프탑카페라 인테리어가 정말 예뻐서 친구, 연인, 가족 끼리 다녀가시기에 참 좋아요",5
0,카페디아즈,"맛은 있어서 별점 5점 드리지만, 손님이 많거나 바쁠때에 손님응대 하는 방법은 조금 아쉽습니다.그부분만 개선 되었으면 하네요.",5
0,카페디아즈,케이크는 맛있지만 직원 응대가 뭐랄까말이안통하는 느낌속터지는줄..뭐 다 안된다 먹으려면먹고 말라면 말라는 태도..서@ 직원 반성하길,1
0,카페디아즈,케이크 안좋아하는 남자친구가 케이크의 맛을 알게 된 곳입니다,5
0,카페디아즈,딸기티라미수 먹어보고싶어서 사러간건데 1시간정도 걸린다길래 음료랑 다른 케이크 시켜서 기다렸어요. 그런데 1시간이 훌쩍 지났는데도 준비를 안해주셔서 중간에 한번 여쭤봤고 (곧 된다더니 또 한참 기다렸습니다.) 30분정도 더 지났을 때 한 번 더 여쭤보니 그제서야 받았거든요. 근데 무슨 딸기를 덜 넣어서 챙겨드렸다고 하면서 딸기를 주셨는데 받아보고 너무 어이가없더라고요.. 저 티라미수 제가 처음 갈때부터 진열되어 있던 기존에 만들어둔 티라미수고 거기 위에 그냥 생딸기 올려주고 이게 딸기티라미수라고하네요. 차라리 솔직하게 바빠서 주문받은걸 잊었다고 기존티라미수에 딸기 챙겨드리겠다고 미리 말씀해주셨으면 이해가 갔을텐데요. 사진상의 딸기티라미수를 기대하고 간건데 정말 실망이 큽니다. 다신 갈 일 없을 듯 합니다.,1
0,카페디아즈,20년 4월 에 악평이 많은 곳인줄 알면서도 왔는데 여전한가봐요. 다른 분들과 같은걸 느꼈습니다. 라는 후기를 달았었는데최근 재방문해보니 엄청 바뀌었어요~친절함에 반해 별점을 바꾸게되네요..,5
0,카페디아즈,"2021년 1월 방문함적당히 달고, 적당히 부드러우며, 향미는 풍부한 당도, 질감, 향미의 삼박자가 잘 어우러지는 곳. 디저트는 정말 맛있다. 차도 신선하고 맛있지만 엄청 맛있지는 않고 우아하게 맛있는 정도. 다음에 또 올 예정이다.",5
0,카페디아즈,연말이라 딸기티라미수 홀케이크랑 생딸기우유 포장해서 가져와 먹었는데 정말 맛있게 잘 먹었어요~,5
0,카페디아즈,루프탑 분위기도 좋고 커피랑 크로플 다 맛있어서 좋은 추억 남기고 가요>__< 여기 오실 분들은 크로플 꼭 드세요 크기도 크고 겉바속촉 이랍니다❤️,5
0,카페디아즈,자몽케키 존맛이예요 티라미수도 대맛!!,5
0,카페디아즈,담배냄새가 너무 내려와요 루프탑이 흡연구역인데 문이 제대로 안닫기나봐요,2
0,카페디아즈,분위기가 좋고 디저트가 맛있어요!,4
0,카페디아즈,먹어본 티라미수 중에서 제일 맛있었어요.달달한 거 안 먹겠다던 남편이 티라미수 먹어보더니이래서 기분 안 좋을 땐 단 걸 먹는거구나! 하더라구요 ㅋㅋ분위기도 너무 좋았고 햇살이 따사로워서 더 좋았어요.그리고 직원분들 친절하셨어요 ㅠ 그리고 디저트나 커피도 루프탑카페 치고 이 가격이면 싼거 같은데.. ㅎㅎ,5
0,카페디아즈,"매장 인테리어도 너무 이쁘고, 수제 케익이 너무 맛있었어요( 복숭아가 맛있니다 ..)",5
0,카페디아즈,가격이 높아 음료에대한 기대감을 가지게하지만 타이마사지가보이는 루프탑과 음료맛은 실망을주기 충분합니다..,1
0,카페디아즈,"헉 악평이많아서 놀랬네요, 저는 서비스 친절하고 괜찮았어요~",5
0,카페디아즈,분위기가 너무너무 좋은 카페입니다 :)게다가 케이크와 음료까지 맛있으니 이보다 더 좋을 수가 없어요~,5
0,카페디아즈,수제케이크가 너무 맛있어요.^^,4
0,카페디아즈,처음 방문이였는데 기대한 만큼 너무나도 이뻤고 무엇보다 직원분들의 서비스가 재방문 하고싶을 정도로 좋아서 모든부분에 만족했어요!,5
0,카페디아즈,가게 분위기가 너무 좋고 직원분들이 너무 친절하세요!!! 맛도 최고에요,5
0,카페디아즈,직원분들도 너무 친절하고 완전 달고나 맛집이에요.카페도 넓고 깨끗해서 좋네요,5
0,카페디아즈,밑에 리뷰 너무 날조스럽ㅎㅎ 현재도 엄청 잘되고 있고 솔직히 난 너무 좋아서 나만알고싶은 맛집이긴함 ㅎㅎ 사장님 진짜 친절하시고 직원들도 친절하시고 서비스 엄청 좋아요 자몽케잌 jmt,5
0,카페디아즈,직원분들 너무 친절하시고 카페도 진짜 좋아요 저녁에와서 바깥에서 꼭 나가봐야겠오요>.<,5
0,카페디아즈,"전 디저트, 음료 다 괜찮고 분위기도 좋던데요.",5
0,카페디아즈,"밑에 평들 안좋아서 놀랐어요~저 갔을 때는 나쁜 거 못느꼈고 다 먹고 갈 땐""맛있게 드셨어요?"" 물어봐주셨던게 기억에 남네요~^^밖에 좋은 자리가 안나서 아쉬웠지 괜찮았어요~",4
0,카페디아즈,악평 많은데 저 간 평일 낮시간은 서비스 친절하고 괜찮았어요ㅋㅋㅋ,4
0,카페디아즈,갔을때 비꼬셔서 맘이 아팠네요,1
0,카페디아즈,"아무리맛있고 분위기좋으면 뭐합니까주문받을때부터 불친절하고 손님이 귀찮은것처럼  말하고 ,  친구와 다음부턴 가지말자고 다짐하고 나왔네요",1
0,카페디아즈,아.정말 최악입니다.주문 받을때부터 아메리카노하나요? 이러더니너무 주문이안나와서 나가야해서테이크아웃컵으로 바꿔주실수 있을까요 했더니 표정으로 욕을하시더라구다신안오고 기분을위해서 여긴오지마세요한개도 아깝네요,1
0,카페디아즈,직원분이 일부러 말을 안하시는 건지 모든 걸 눈짓과 손거락질로 대신하시네요. 카페 안은 예쁜데 서비스로 모든걸 엎어버리는 느낌이었습니다.,1
0,카페디아즈,주인분이 한~마디도 안하고 손짓으로 계산받고 응대하세요 왜 그러시는건지 모르겠네요~,1
0,정지영커피로스터즈 장안문점,3.5- 밀크티 맛있음 근데 너무 오픈콘크리트임2- 앉을자리가 별로 없음[화장실 평점 : 1] 화장실 없음,3
0,정지영커피로스터즈 장안문점,좋은 공간 맛있는 커피 높은 가격  물가 오르는 거 생각하면 뭐.. ㅠㅠ,4
0,정지영커피로스터즈 장안문점,주차빼곤 넘 커피맛있어요,4
0,정지영커피로스터즈 장안문점,,3
0,정지영커피로스터즈 장안문점,손님 귀 안먹었으니 소리좀 작작 지르세요.....불친절한 말투로 빽빽대면 누가 좋아해계단이 매우 위험하니 모두가 조심해야 합니다.커피도 너무 맛없음,2
0,정지영커피로스터즈 장안문점,뷰도 엄청 좋고 환기가 잘돼서 좋았어요,5
0,정지영커피로스터즈 장안문점,,4
0,정지영커피로스터즈 장안문점,커피맛은 살짝 부족하지만 가을밤 루프탑에서 바라보는 불켜진 장안문 뷰로 모든게 용서 되는집. 삼귀는 애들 명심해라 가을밤 루프탑 뷰는 ㄹㅇ 전설이다 바로 고백각이다,4
0,정지영커피로스터즈 장안문점,,4
0,정지영커피로스터즈 장안문점,,5
0,정지영커피로스터즈 장안문점,노키즈라고 1점 테러를ㅋㅋ;다른데 가면 될것을 괜히 먐충거리고 노키즈를 하는게 아니지,5
0,정지영커피로스터즈 장안문점,국가인권위가 인권침해라 판단한 “아동동반 입장금지”를 시행하는 곳입니다,1
0,정지영커피로스터즈 장안문점,여자직원분 너무 친절하셨어요... 실수로 커피 엎질렀는데 새로 만들어주시고 정리해주시고..다시한번 죄송하구ㅠㅠ감사합니다!!,5
0,정지영커피로스터즈 장안문점,,5
0,정지영커피로스터즈 장안문점,너무불친절,1
0,정지영커피로스터즈 장안문점,"인테리어 노린거라고 하기에는 화장실에 앉아 먹는 기분이랄까... 깨끗한 타일도 아니고 일반 주택 철거하다 남은 공간을 사용한 느낌이라 자리는 넓직하게 떨어져 있어도 구렸다. 구석구석 깔려있는 방석 교체할 때 된 것 같이 더러운데, 그냥 커피 마시고 만족함....;;",4
0,정지영커피로스터즈 장안문점,커피 맛있고 분위기도 좋다. 근데 불편해서 부모님이랑은 못 온다..,4
0,정지영커피로스터즈 장안문점,특별할 게 없다커피 맛도 평범,1
0,정지영커피로스터즈 장안문점,뷰가 좋은 곳은 햇빛이 강하네요..아아는 신맛이 강하면서 탄맛도 나요코코넛은 코코넛향이 나는 엄청 단 음료에요..,3
0,정지영커피로스터즈 장안문점,,2
0,정지영커피로스터즈 장안문점,평이 안좋아서 안들어올라 했는데 후회할 뻔 했네요. 아아도 맛있고 루프탑 뷰도 좋아요. 이층엔 콘센트도 자리 마다 있습니다,5
0,정지영커피로스터즈 장안문점,코코넛커피 심각하게 맛있는데요,5
0,정지영커피로스터즈 장안문점,커피는 맛없고 크로와상은 맛있어여루프탑에 쓰레기 너무 많고 테이블 다 더러웠음,3
0,정지영커피로스터즈 장안문점,코코넛 커피 맛있어요ㅜ,5
0,정지영커피로스터즈 장안문점,커피맛 오짐 직원들 진짜 너무 친절함,5
0,정지영커피로스터즈 장안문점,남자직원 불친절해요. 커피 주문하는 잠깐의 몇분으로 느껴질 정도로요. 불친절함을 감성으로 포장하지 마세요~ 오래못가요,1
0,정지영커피로스터즈 장안문점,,1
0,정지영커피로스터즈 장안문점,"손님이 많아서 바쁘실텐데 직원,알바분들 모두 친절하게 응대해주셔서 좋았어요!커피 맛도 최고입니당ㅎㅎ!!",5
0,정지영커피로스터즈 장안문점,커피 맛도 좋고 분위기도 너무 좋네요 직원들하고 알바생?분들 도 너무 친절하세요ㅎㅎ,5
0,정지영커피로스터즈 장안문점,"분위기도 좋고, 커피랑 빵도 맛나네요☺️",5
0,정지영커피로스터즈 장안문점,맛있고 분위기도 좋네요☺️,5
0,정지영커피로스터즈 장안문점,커피맛집,5
0,정지영커피로스터즈 장안문점,역시 믿고 먹는 정지영커피입니다,5
0,정지영커피로스터즈 장안문점,남직원인지 남사장인지 눈빛이 아주 사람 죽이 겠더라구요 ㅠㅋㅋㅋㅋㅋ 저래서 어떻게 장사 하는지 모르겠음,1
0,정지영커피로스터즈 장안문점,,5
0,정지영커피로스터즈 장안문점,로스터즈란 매장명과 상반되게아이덴티티 없는 커피와 일회용품 남발의 끝판왕,1
0,정지영커피로스터즈 장안문점,화장실 나가서 공원 공중화장실쓰라고 하는데 어이가없더라구요,1
0,정지영커피로스터즈 장안문점,행궁동의 시작이라고도 할 수 있으니 방문할 가치 충분해요! 수원시장 감사패도 있어요ㅋㅋㅋ 커피도 맛있고 가게도 이뻐요 커피 외 메뉴들은 평범했어요,5
0,정지영커피로스터즈 장안문점,고소하고 맛나요 노키즈존이라 테이크아웃만 가능,4
0,정지영커피로스터즈 장안문점,커피가 양이 좀 작으나 경치 완전 좋음,4
0,정지영커피로스터즈 장안문점,옥상뷰가 이쁨,4
0,정지영커피로스터즈 장안문점,분위기좋고 커피도나쁘지않음,5
0,정지영커피로스터즈 장안문점,코코넛 커피 추천! 인스타 감성.. 그외에는 ..,2
0,정지영커피로스터즈 장안문점,불친절....,1
0,정지영커피로스터즈 장안문점,"커피, 음료 다 노맛;; 그리고 일회용품 너무 낭비하는 것 같아요. 카페 내부 구조도 오래 이야기하기는 어려울듯",1
0,정지영커피로스터즈 장안문점,커피 맛있어요~~일회용품 사용만 조금 줄이면 좋겠네요~~,3
0,정지영커피로스터즈 장안문점,루프탑 사진찍기 좋은곳으로 유명해진곳임. 맛을 중요시한다면 꽝임,1
0,정지영커피로스터즈 장안문점,코코넛내 인생커피,5
0,정지영커피로스터즈 장안문점,우와 최악,1
0,정지영커피로스터즈 장안문점,공간은 좋지만와글와글하고 음료들이 다 너무달고.. 맛이없음ㅠㅠ그리고 일회용품이 정말 많이 쓰임...,2
0,정지영커피로스터즈 장안문점,바글바글 와글와글,3
0,정지영커피로스터즈 장안문점,행궁동카페 바이블,4
0,정지영커피로스터즈 장안문점,이렇게 예쁜 라떼는 첨봅니다. 나이테처럼 쌓아올린 아트라니.. 정말 섬세하네요. 별뜻없이 테이크아웃할 생각으로 들어간 커피숍이었는데 정성스러운 라떼아트에 감동받았어요. 크레마도 예술이고 맛도 그만입니다^~^,5
0,정지영커피로스터즈 장안문점,음료하나에 낭비되는 일회용품이 너무 많네요 이용고객이 많은 가게인 만큼 환경에도 신경쓰셨으면 좋겠어요,1
0,정지영커피로스터즈 장안문점,직원들도 친절하고 카페 분위기도 좋고 예뻐요:) 라떼도 맛있구 코코넛도 넘 맛있었어요! 뜨끈뜨끈 갓 나온 크로와상은 진짜 최고에용ㅠㅠ 또 먹고싶다...아 그리구 사장님 멋있어용 헿,5
0,정지영커피로스터즈 장안문점,음료 맛있음 빵도 맛있음 직원도 딱히 불친절한거없음 괜찮았음근데요 왜 일회용품쓰시나요? 일회용 종이컵에.. 종이컵하나더 겹쳐주기..? 거기에 일회용 종이 접시..? 노노.. 이렇게 정부 규제가 있는데도 당당하게 일회용품을 쓰는집을 보면 저는 화가나요.. 다같이 사는 지구 잖아요? 조금 편리하자고 이기적으로 굴지맙시다.,1
0,정지영커피로스터즈 장안문점,밀크티와 생딸기라떼 마셨음. 둘 다 단 맛이 강하고 부드러운 편임. 뺑오쇼콜라도 먹었는데 페스츄리가 파삭해서 좋았음.,4
0,정지영커피로스터즈 장안문점,직원들이 다 싸가지없어요 그사람들이 매장을 대표하는 사람들인데..; 수원에서 솔직히 제일 크고 유명하고 잘나가는 카페인거 아는데 그걸 알아서 그런지 전체적인 분위기나 느낌이 올사람은 와 알아서 먹어 이런느낌임. 나만 그렇게 느꼈나 싶어서 지인들과 얘기해보면 하나같이 다 불친절하고 다신 안가고싶다고 함.. 분점 늘릴생각만 하지말고 기존매장들 유지되게 노력해주세요 제발요,1
0,정지영커피로스터즈 장안문점,인테리어 극혐...,1
0,정지영커피로스터즈 장안문점,"수원화성 인근 여럿 체인점을 가진 로컬 프렌차이즈? 라서 가봤는데 괜찮습니다. 계란판 느낌의 캐리어에 담아주는 것도 인상적이고ㅋㅋ 옥상에서 수원화성,장안문 야경도 좋습니다계단오르기 힘들고, 좋은 자리 잡기가 어려울 수 있는 점이 단점이라면 단점이예요",3
0,정지영커피로스터즈 장안문점,"가야는이유 : 수원에서는 여러 지점을 운영하는 유명 카페, 맛과 분위기 모두 괜찮안가는이유 : 좌석에 앉으려면 가파른 계단을 올라야함플랫화이트 : 조금은 쓴맛이 많지만 스팀밀크가 과하게 부드러워 인상적",4
0,정지영커피로스터즈 장안문점,커피와 베이커리가 베리 굳. 아메리카노는 너무 시거나 쓰지 않음. 공간은 무난한 편. 사람이 많은데 좌석이 곳곳에 분포돼있어 갑갑하지 않았음. 플랫화이트 정말 맛있는데 나에겐 화장실 신호를 잘 주는 듯함... 그래도 마신다.,4
0,정지영커피로스터즈 장안문점,누가봐도 단체석인데 두명앉아버린거 직원들은 신경도안쓰네요,1
0,정지영커피로스터즈 장안문점,,4
0,정지영커피로스터즈 장안문점,커피 정말 맛있는데 공사 덜 끝난 화장실 같은 인테리어에;;; 아쉽네요.... 청소 안해도 티 안날듯ㅎㅎ.. 커피는 맛있어요. 노키즈존이구요,3
0,정지영커피로스터즈 장안문점,화장실이 없다니ㅠㅠ,3
0,정지영커피로스터즈 장안문점,루프탑분위기,4
0,정지영커피로스터즈 장안문점,,4
0,정지영커피로스터즈 장안문점,,5
0,정지영커피로스터즈 장안문점,토요일에 갔는데 사람 오지게 많음,5
0,정지영커피로스터즈 장안문점,분위기 최고,5
0,정지영커피로스터즈 장안문점,,5
0,정지영커피로스터즈 장안문점,"예전에 가보고 놀라웠던 서울 해방촌 카페('오랑오랑')처럼 허름한 주택을 통째로 사서 소품과 조명, 약간의 리폼으로 세련된 빈티지 느낌을 구현한 곳이다. 커피의 종류가 다양하지 않아 실망이었지만, 이름대로 실제 로스터리 기구가 있어서 커피향은 믿고 마실 수 있는 것 같다. 마셔보니 아메리카노 맛은 좋았다. 수원에서 이러한 빈티지 느낌에 2층의 아기자기한 공간 구성(루프탑도 있음)이 아주 훌륭했다. 이러한 곳은 아직 체인점 카페로서는 볼 수 없는 공간감이다. 좋다.",5
0,정지영커피로스터즈 장안문점,Coconut Coffee with Night View,3
0,정지영커피로스터즈 장안문점,남자화장실이 없다니...그래서 야외에 공용화장실 이용하고 왔는데 담배냄새랑 찌든내 맞고 다시 들어가 커피마시려니 기분이 좀...그거빼곤 다 좋았음,3
0,콜링우드,라떼. 고소한 맛이지만 향미가 좋음.,4
0,콜링우드,,5
0,콜링우드,"디저트가 맛있다. 에그타르트, 명란대파스콘, 비스크치즈케이크 다시 와도 이렇게 세 가지는 먹고 갈 듯. 재방문 하려고 기록해둠. 아이 마실 우유도 주문 가능. 메뉴는 없지만 포스에 아메리카노 찍어서 주문받아줌.",5
0,콜링우드,카페라떼 진짜 맛있어요. 장소는 넓고 좋은데. 단점은 의자가 개딱딱해요...모든 의자가 다ㅠㅠㅠㅠㅠㅠ,3
0,콜링우드,행궁동 카페들은 인스타그래머블 할 뿐 맛이 없더라. 여기 라떼 최고임. 동수원 사는데 라떼 먹으려고 장안문까지 오게 만듬. 와…휘낭시에도 제대로!!! 공간이 왕왕 울려서 매번 투고만 해오는데 돌아오는 길에 아라 쪽쪽 빨면서 휘낭시에 한입 먹음 세상 행복함. 오래오래 해주세요!!,5
0,콜링우드,사람 바글바글 자리 없을 때 1인 1음료 이해함 근데 텅텅 널널한데 9천원 크로플 하나 음료 하나 했는데도 1인 1음료 고수하는게 개인적으론 완전별로. 커피 맛도 그냥 그랬어요 아이스크림크로플은 좀 달긴한데 먹을만.. 가격대비는 별로 .. 다신안가요.,1
0,콜링우드,솔티드 카라멜 크로플이 없어져서 아쉬워요 ㅠ주차할 곳이 없어서 근처 공영 주차장에 주차하시는게 좋습니다아이스크림 크로플은 무난무난합니다. 안에 초코가 들어있어요.서비스로 주신 휘낭시에도 정말 맛있었네여고양이가 잘 들이대요,5
0,콜링우드,"크로플 유행하던 초창기에 콜링우드의 솔티드 카라멜 크로플을 먹었을 때 정말 충격을 받았던 경험이 있었습니다(넘 맛있어서 ㅎ) 라떼가 맛있다고 들었는데, 요즘 좀 맛있는 아메리카노는 5천원 하는데, 4.5 가격인 커피도 맛있게 먹었구요. 에이드는 비쥬얼은 좋으나 가격 대비 양도 적고 맛도 특별한 걸 모르겠어서 ㅠㅠ 비추합니다. 휘낭시에는 거의 다 먹어봤는데.. 솔티드 카라멜 말고는 잘 모르겠구, , 매장은 넓으나 소리가 굉장히 울려서 사람 많을 때 대화하기는 좋지 않은 것 같습니다.",4
0,콜링우드,가끔 귀여운 고양이를 볼 수 있음.,4
0,콜링우드,여기가 노트북으로 자리 맡아두고 외출했다 돌아오면 영업방해죄 및 손해배상 청구하겠다는 그 곳인가요? 본인 영업장에 경찰 부르겠다고 난리치는 사장은 또 처음보네요… 신종 마케팅인가 경찰 마케팅…? 알다가도 모르겠네 그냥 생각이 모자란건가…,1
0,콜링우드,라떼 완전고소함 5명 넘는 사람들 올때 큰자리가 없어서 아쉽,5
0,콜링우드,2명이서 15000원 계산하고도 1인 1음료 강요 ㅎㅎ 걍 눈치보여서 대충 먹고 나갔어요^^ 사장님 커피가 맛있으면 사람들이 1인 2음료도 알아서 해용 수원가서 카페 4군데 갔는데 커피 젤 맛없었어요,1
0,콜링우드,단거 좋아하는데도 휘낭시에랑 케이크 진짜 너어어무 달아요.. 진짜 시럽이랑 설탕에 절여놓은 느낌 ㅠㅠ,2
0,콜링우드,개유명하대서 왔는데 ㄹㅇ 에이드 아무 맛 안 남요 . . ㅋㅋ  . . 10중에 1.5만큼 남 ㅋㅋ 아 걍 향만 남 . . ^ ^ . . 맛이 진짜 ........ 맛없다가 아니고 ㄹㅇ 맛이 없다에여 무맛 ㅠ,3
0,콜링우드,,1
0,콜링우드,공간은 넓고 플랜테리어라 예쁘지만 무난한 맛의 커피와 디저트류,3
0,콜링우드,카페도 되게넓고 조아요,4
0,콜링우드,공간도 넓고 커피도 맛있음ㅠㅠ 크로플은 못먹어봤는데 휘낭시에는 찐이에요,5
0,콜링우드,불친절은 기본인 카페재방문 0프로...훈계하는듯한 말투...,1
0,콜링우드,크로플 쏘쏘.. 아이스크림 추가하면 비싸요. 커피는 맛있어요.,4
0,콜링우드,휘낭시에 맛집,5
0,콜링우드,행궁동에서 애정하는 집그런데 커피 내리시는 분에 따라 편차가 너무 크다 정말... 정말 크다,4
0,콜링우드,라떼 뭘로 만드시는거죠? 너무 맛있어서 세번이나 갔어요!,5
0,콜링우드,라떼 맛집. 이상.,4
